battery,cycle,mean_voltage,min_voltage,max_voltage,voltage_range,mean_current,min_current,mean_temperature,max_temperature,discharge_duration_s,voltage_drop_rate,capacity_ah,soh_pct
B0005,129,3.4817907745572634,2.684008069130594,3.9799897491336624,1.2959816800030683,-2.01244836559252,-2.0162911974216766,32.5561704268564,40.55455497537322,2455.047,0.0005278846718629291,1.3752364150256224,68.76182075128112
B0005,130,3.478686412004026,2.6585256208771644,3.977284894490954,1.3187592736137894,-2.0125247244568385,-2.016416530728208,32.58592348008696,40.64562757946504,2446.484,0.0005390426725103411,1.3705128024895008,68.52564012447505
B0005,131,3.477370880768085,2.6372250579822927,3.978554294797132,1.3413292368148393,-2.0124821027716964,-2.01668335956764,32.63028163536931,40.72913511316858,2446.516,0.0005482609706271446,1.37050855662704,68.525427831352
B0005,132,3.476347864324556,2.6514257735606432,3.977722293534032,1.326296519973389,-2.0123443541261046,-2.0156447128046424,32.56475767254035,40.66733103851702,2436.375,0.0005443728982498133,1.3647355108681518,68.23677554340759
B0005,133,3.482636552693905,2.6763846591083817,3.9739267230614863,1.2975420639531046,-2.0122920082329636,-2.015672372070857,33.08669392803781,41.01678265751372,2455.484,0.0005284261937577702,1.375392016895762,68.7696008447881
B0005,134,3.4897144091448475,2.694913850281781,3.986574331984997,1.2916604817032158,-2.0124739048506752,-2.01575998810726,33.24626256966612,41.11358772081228,2474.453,0.000521998389827253,1.3861115151535393,69.30557575767696
B0005,135,3.48449412075913,2.697334371630628,3.9823479281644896,1.2850135565338614,-2.0124240682904375,-2.016014837696764,33.06996682256035,41.0291651832534,2445.422,0.0005254772209188686,1.369850003583894,68.4925001791947
B0005,136,3.4776680623166545,2.642540259937964,3.9788109089557855,1.3362706490178216,-2.012401164484939,-2.0165238233233063,32.90400359467697,41.02971442555573,2436.406,0.0005484597595876145,1.3647827949260758,68.23913974630379
B0005,137,3.4773193309560164,2.699226257883076,3.977308381045232,1.278082123162156,-2.0123570137798144,-2.0182163733141314,32.63349290453175,40.725361461895965,2417.719,0.0005286313765835302,1.3543220466259964,67.71610233129982
B0005,138,3.4776031853967715,2.676480329780849,3.978293252236592,1.3018129224557429,-2.012422711653454,-2.016150778973011,32.99204452045795,41.10772804575616,2418.219,0.0005383354123244185,1.3546417018378962,67.73208509189482
B0005,139,3.4763666112329936,2.642142168479886,3.978260393493733,1.336118225013847,-2.01241264872192,-2.01761812862162,33.191854308259735,41.31060428109281,2418.36,0.0005524893833068059,1.354703921319241,67.73519606596204
B0005,140,3.473894856971782,2.6447252549267968,3.977642282917216,1.3329170279904194,-2.012332715905872,-2.017297732143782,32.97196747799897,41.11334870752542,2408.797,0.000553353822671823,1.349314997503458,67.4657498751729
B0005,141,3.4699290605079702,2.632270655366611,3.9765129931647456,1.3442423377981347,-2.012411623832033,-2.017223266913469,32.70205222121075,40.89456069448349,2399.515,0.000560214184032246,1.3441891937970554,67.20945968985276
B0005,142,3.4679683287832574,2.639100611887612,3.9748074971406537,1.3357068852530416,-2.0125936361095773,-2.0197342717689364,32.57571619478577,40.84992228375306,2390.031,0.0005588659248574775,1.3389913790695755,66.94956895347877
B0005,143,3.4694733811312943,2.637841830893275,3.975763259081284,1.3379214281880092,-2.012698950226648,-2.016896104476736,32.87395645596586,41.14847344508205,2389.766,0.0005598545749617365,1.3389145230206971,66.94572615103486
B0005,144,3.4705301382887424,2.668286095904868,3.975806773854009,1.3075206779491406,-2.012407089076797,-2.0199925086996786,32.90980775977493,41.07861653298174,2381.312,0.0005490757523370061,1.3340066759761655,66.70033379880827
B0005,145,3.46647664695645,2.649019812683856,3.9741549385033976,1.3251351258195418,-2.01224829599725,-2.016745074407458,32.671274431848566,40.92005469895581,2371.906,0.0005586794442189285,1.3286444309174914,66.43222154587457
B0005,146,3.4641474382607913,2.6640585123780505,3.972752883839529,1.3086943714614785,-2.0123955817775254,-2.0163628111205263,32.43908119173594,40.71555204594883,2361.953,0.0005540729944505579,1.323170899227622,66.15854496138111
B0005,147,3.46396498119019,2.6883611693898826,3.9719195548807584,1.2835583854908759,-2.0125232774027944,-2.016212123867104,32.3741605241612,40.6659906141436,2352.829,0.0005455383223731413,1.3181691588445197,65.90845794222598
B0005,148,3.4659946788334564,2.6869753836302124,3.97309632877342,1.2861209451432076,-2.0128061808354416,-2.0168197393548124,32.72454722010614,41.02006502006,2353.047,0.000546576819393411,1.3184664436640334,65.92332218320168
B0005,149,3.463599428282856,2.6507536817766586,3.973435398225949,1.3226817164492903,-2.0126467607704646,-2.0187637742643867,32.7040959976501,41.00121346642115,2352.907,0.0005621478946891187,1.318293040102702,65.9146520051351
B0005,150,3.461340733786629,2.664632278910652,3.9591372280878026,1.2945049491771505,-2.0127489747169087,-2.016191969154752,32.31620979279264,40.523979123550006,2362.782,0.000547873205897603,1.3238724222442682,66.1936211122134
B0005,151,3.4770229184444554,2.6400211837268666,3.982610049197398,1.3425888654705314,-2.0126400641100006,-2.021651287065962,32.80945472129489,40.899281677455136,2427.782,0.0005530104702442522,1.3601216766554785,68.00608383277392
B0005,152,3.4728114607175495,2.6741986613050344,3.975396517693587,1.3011978563885527,-2.0127150962533173,-2.0175924169504307,32.79138459025489,40.905184345691104,2390.844,0.0005442420569424657,1.3395306867947354,66.97653433973677
B0005,153,3.4703795099009582,2.696427051131168,3.9740927505869066,1.2776656994557385,-2.012566806408418,-2.0171105982760715,32.62626038859919,40.753742955528345,2372.219,0.000538595171632863,1.3290286565120697,66.45143282560349
B0005,154,3.4680525705780463,2.692834029769684,3.974186118662706,1.2813520888930219,-2.012453409700199,-2.0165753451036377,32.56089817770643,40.72306254078336,2362.796,0.0005423033088311568,1.3236741274998955,66.18370637499478
B0005,155,3.465297319950298,2.6817478553299616,3.9723762860428753,1.2906284307129137,-2.0124558150031158,-2.0157688095228656,32.50968154021569,40.71276289182772,2353.781,0.0005483213734467708,1.318633896753293,65.93169483766465
B0005,156,3.464480792609847,2.696791414385091,3.971914136791386,1.2751227224062953,-2.0125989240326314,-2.016274841649268,32.48474523783971,40.70252493379049,2344.375,0.0005439073196081239,1.3134751321324272,65.67375660662135
B0005,157,3.462359740925507,2.664695973142795,3.9722597842201366,1.3075638110773418,-2.0124874251079636,-2.016821101865832,32.50737965988563,40.769867912095535,2344.016,0.0005578305826740695,1.3132020634442203,65.66010317221101
B0005,158,3.4613573545685377,2.679191623358613,3.971078680842529,1.2918870574839159,-2.0125499365058905,-2.0165933442123603,32.45495347094155,40.70780065437411,2334.282,0.0005534408685342713,1.3077959946944353,65.38979973472176
B0005,159,3.461185822083135,2.6999834579406587,3.9700839915599686,1.2701005336193099,-2.0127203791562467,-2.018075144841628,32.43989515119898,40.68777813156935,2325.516,0.0005461585874357819,1.3030329186405918,65.1516459320296
B0005,160,3.4594816556013472,2.6663007866242863,3.9706547795226936,1.3043539928984074,-2.0126556973038143,-2.018091528339797,32.51166714495512,40.81433467794727,2326.219,0.0005607184847593486,1.3033573559038203,65.16786779519101
B0005,161,3.4575285794093715,2.630850137384784,3.9703618444574618,1.3395117070726776,-2.012536996828765,-2.0177167019715503,32.57097716110048,40.934649901431314,2326.391,0.0005757895844132296,1.3034100438655642,65.17050219327821
B0005,162,3.458696939812622,2.673348140468748,3.970505355404932,1.2971572149361839,-2.0125079655904994,-2.0160479224870884,32.598857133195345,40.90160573764766,2316.609,0.0005599379156932327,1.2978870806495706,64.89435403247853
B0005,163,3.455527141225805,2.632763831012711,3.9697904329298814,1.3370266019171706,-2.012715733661532,-2.0170670963482418,32.536935132338975,40.92333096225439,2316.625,0.0005771441652909602,1.2980735056918902,64.90367528459451
B0005,164,3.4568211311669836,2.6687371180046218,3.97041944919282,1.3016823311881982,-2.0130210947331415,-2.018208092691312,32.528330986032486,40.86467363859314,2308.094,0.000563964176150624,1.293463613844243,64.67318069221216
B0005,165,3.4574028262013905,2.696396337945361,3.9694497460882734,1.2730534081429123,-2.012793019531515,-2.018933300007017,32.575951855082444,40.85754514759514,2298.547,0.0005538513713850151,1.288003392619118,64.4001696309559
B0005,166,3.4560683531648237,2.6794834862925194,3.969489457000413,1.2900059707078935,-2.0129070496549324,-2.023790681896976,32.62422314794654,40.93702517259015,2297.469,0.0005614900443522387,1.2874525221379407,64.37262610689703
B0005,167,3.466683897614263,2.6787137407179737,3.9647307812471824,1.2860170405292086,-2.0128824177893265,-2.017308526034403,33.0269463791407,40.93609151716196,2336.015,0.0005505174583764268,1.3090153642307354,65.45076821153677
B0005,168,3.473016237274872,2.6553783698013262,3.9822597453103534,1.3268813755090272,-2.01317078790203,-2.017696449416675,33.243307108961076,40.87390886969321,2364.438,0.0005611825624139973,1.3250793286429356,66.25396643214678
B0006,1,3.550557700230974,2.4757677568281857,3.9665283685688166,1.490760611740631,-2.010939166720232,-2.015537581193984,32.22344921838915,39.16298653238707,3654.531,0.0004079211837963971,2.035337591005598,101.7668795502799
B0006,2,3.555128985381363,2.35152551190002,3.9699234098950793,1.6183978979950595,-2.010777622183323,-2.0149020169266376,32.37193753249334,39.2462026826329,3636.641,0.0004450254776303351,2.025140246031412,101.2570123015706
B0006,3,3.560418729464078,2.440479715106544,3.972711667742241,1.532231952635697,-2.0105573985373093,-2.0144343455524285,32.32227711900997,38.99920246025285,3615.875,0.0004237513610497312,2.013326371345464,100.6663185672732
B0006,4,3.5624445966525484,2.479155853900392,3.974101871052972,1.49494601715258,-2.010316534717545,-2.0142051662535234,32.225218189005744,38.84362777186652,3595.813,0.00041574631860794204,2.0132846655407413,100.66423327703706
B0006,5,3.5575729793451654,2.280187848173442,3.974047340293299,1.693859492119857,-2.010245348137195,-2.0139957693322383,32.144290396089524,38.97798888258284,3593.516,0.0004713655072413361,2.000528337624771,100.02641688123855
B0006,6,3.5671299897017263,2.4392842568466446,3.9885126478329487,1.549228390986304,-2.01069655508485,-2.0151519685741275,32.114146768596605,38.83989920742278,3616.578,0.000428368582396482,2.0138990759931645,100.69495379965822
B0006,7,3.5646876648263737,2.2812068449406446,3.989888986102888,1.7086821411622433,-2.0106670872583003,-2.0145081864690626,32.191153572455846,39.04610837498471,3615.266,0.00047262971553469185,2.0131011056269665,100.65505528134833
B0006,8,3.561710788073056,2.3664105270296134,3.974213724301459,1.6078031972718456,-2.0101511348828596,-2.0146816699579064,32.19149362154569,38.87507521022778,3536.875,0.0004545829856220097,1.9687898262728405,98.43949131364202
B0006,9,3.5628261239225836,2.4360200495787083,3.9735329542700826,1.5375129046913742,-2.0103242063472035,-2.0150719554881467,32.11513211878008,38.7260539826455,3515.016,0.00043741277555816937,1.9681661764334244,98.40830882167123
B0006,10,3.5568627104877786,2.1864377487643725,3.973888167054024,1.7874504182896516,-2.0103214336142665,-2.0155176072270926,32.07480152655763,38.98629728904917,3515.687,0.000508421374908987,1.9572307917560536,97.86153958780268
B0006,11,3.560125425779693,2.3406023605912454,3.974618608713628,1.6340162481223826,-2.0103792034166204,-2.014079047237871,31.953965675867977,38.65978861919642,3494.656,0.00046757570648509685,1.9455991514129352,97.27995757064676
B0006,12,3.562117328930858,2.4263021374140443,3.9751252765985097,1.5488231391844653,-2.0102596852302175,-2.0134697854511865,32.201537697709036,38.84979195732924,3455.281,0.0004482480988331963,1.934750504484113,96.73752522420564
B0006,13,3.56260911277401,2.475369770000704,3.9739602850985785,1.4985905150978747,-2.010343474112688,-2.0148749194363664,32.189385683297935,38.75128344015104,3434.625,0.00043631852534057567,1.9232799539368028,96.16399769684014
B0006,14,3.5592753774852115,2.342364523655007,3.975065769985208,1.632701246330201,-2.010322264382195,-2.0144081790374893,32.06906022286318,38.76853764058789,3434.406,0.00047539552584353775,1.911889930948487,95.59449654742434
B0006,15,3.554509382512122,2.188400081882664,3.973866105289337,1.785466023406673,-2.0104999878275422,-2.014472686005532,31.959933575020305,38.84686112344348,3414.656,0.0005228831318313391,1.9010667141979305,95.05333570989653
B0006,16,3.5510943998852507,2.1206980945954057,3.9713782114617295,1.8506801168663238,-2.0103985218381886,-2.0146756268214814,31.84986904057535,38.8658897816528,3393.625,0.0005453401942955759,1.8891989948061456,94.45994974030728
B0006,17,3.5560325486792443,2.3699814577992986,3.973304272232481,1.6033228144331826,-2.010454154307808,-2.0159313477052883,31.87211448011896,38.647578733807656,3373.812000000001,0.0004752258911976074,1.878278372248849,93.91391861244244
B0006,18,3.552339004540338,2.247991649924625,3.971539015470425,1.7235473655457998,-2.0104159932905588,-2.01432419683381,31.91157431689088,38.79218188173866,3354.766,0.0005137608302772234,1.8675697161520208,93.37848580760104
B0006,19,3.5549355815396617,2.4115317107898875,3.972590221380112,1.5610585105902244,-2.0105330762457885,-2.015920256743369,31.935030253366968,38.70730145683621,3334.515,0.00046815159343719385,1.8675892574453767,93.37946287226883
B0006,20,3.5594930283730934,2.203355846859377,3.972956652980277,1.7696008061208999,-2.0101522424920866,-2.0202081897757225,31.58543449328994,37.54320599748628,3556.109000000001,0.0004976227686274238,1.9796265482508184,98.98132741254092
B0006,21,3.564384544707665,2.35887751155593,3.974299924969016,1.6154224134130857,-2.010201853868591,-2.014116181004981,31.948559314523372,37.90362577530197,3516.594,0.0004593713159418135,1.9575499080884025,97.87749540442012
B0006,22,3.5601524084101968,2.218672914041916,3.975025524439376,1.7563526103974598,-2.0099331306361305,-2.014039356997488,31.613662643380152,37.67016051398871,3495.906,0.0005024026991565162,1.9458150170787551,97.29075085393775
B0006,23,3.5602472881444274,2.339723057947995,3.973345302876132,1.6336222449281368,-2.0100382139295676,-2.014851230713757,31.29649840265688,37.34166959188387,3457.204,0.00047252700301403584,1.9242461121680088,96.21230560840044
B0006,24,3.564394509202635,2.399750820894273,3.986346685186673,1.5865958642923998,-2.0099194732522307,-2.013606338093071,31.195182041104555,37.28979017254232,3476.0,0.00045644299893337167,1.945981133142164,97.2990566571082
B0006,25,3.5599240126356335,2.491410879472442,3.9719914004717953,1.4805805209993532,-2.0098831727472803,-2.014324216253238,31.110354232904363,37.16794481484507,3396.218000000005,0.00043594978914761985,1.90140793055308,95.070396527654
B0006,26,3.550223408945135,2.1387303309558976,3.967602434628192,1.8288721036722944,-2.0100429656695993,-2.0138293357975146,31.04371574827636,37.37370958644009,3375.25,0.0005418478938366919,1.878674213680085,93.93371068400424
B0006,27,3.553207741917773,2.3460644983020456,3.9697279032428097,1.623663404940764,-2.010109005722669,-2.0221391659285666,30.965231852400873,37.17799439404089,3356.625,0.00048371903472707383,1.8683061328264217,93.41530664132108
B0006,28,3.550958418583723,2.3273377433164284,3.968631799427311,1.6412940561108824,-2.0099443333160574,-2.0195217158908467,30.939450763470184,37.20634436607636,3334.672,0.0004921905531071369,1.8560244070083,92.80122035041501
B0006,29,3.55140646557756,2.486311723336632,3.965210480932584,1.4788987575959518,-2.0104579006523524,-2.0145859231710013,30.95705838538227,37.17976632018608,3294.64,0.00044888022897674764,1.8451997961855773,92.25998980927886
B0006,30,3.551279502603309,2.2921663510920887,3.980105954182609,1.6879396030905203,-2.0100430611393425,-2.01454229289152,31.011843860608845,37.403950478260654,3336.922,0.0005058372964937509,1.857228890885317,92.86144454426585
B0006,31,3.552420944734533,2.434300686181212,3.992573455687852,1.5582727695066398,-2.010577354892788,-2.015096988943597,31.14085330127616,37.25007396118109,3451.094,0.00045153008567910347,1.924776088909064,96.2388044454532
B0006,32,3.5539188357929716,2.4726199080007585,3.992591766118857,1.5199718581180983,-2.0104351849612514,-2.0246589334484746,31.31351776234989,37.39699052067589,3374.969,0.00045036616873165306,1.8822317526092551,94.11158763046275
B0006,33,3.548825699777657,2.403422072720937,3.9906053872586695,1.5871833145377323,-2.0103151302164304,-2.014540253971324,31.104139287466325,37.285206642025706,3336.328000000001,0.00047572760068486427,1.8552766878855869,92.76383439427934
B0006,34,3.54478181083634,2.4006679782182205,3.9898071714956855,1.589139193277465,-2.0100797707486247,-2.01409107585058,30.768905529043174,36.95365902147984,3308.047,0.0004803859175149159,1.839250891718188,91.9625445859094
B0006,35,3.539172293086675,2.3194299432177345,3.9857381359672472,1.6663081927495127,-2.010046471625411,-2.0132183154407977,30.669530511993912,36.93940820337679,3270.859000000001,0.0005094405453581191,1.8185396073994429,90.92698036997214
B0006,36,3.540652676655076,2.3401731734980085,3.98874333028772,1.6485701567897117,-2.010428273002339,-2.014277570695985,31.194125996027303,37.59874124546701,3261.312,0.0005054929294681747,1.8134770059567056,90.67385029783527
B0006,37,3.5372207998469216,2.382960351080877,3.987018547220389,1.604058196139512,-2.010055988786017,-2.014866249205715,30.923306206458594,37.316578000948994,3232.594,0.0004962139372094089,1.7971018450305436,89.85509225152718
B0006,38,3.532569211595042,2.351855540704836,3.9838031856950473,1.6319476449902113,-2.010011573059355,-2.0140366811724766,30.810283927525376,37.38715009201479,3203.859,0.0005093693714330785,1.7810046294120476,89.05023147060238
B0006,39,3.529281990016313,2.3535104841115886,3.98384501371205,1.6303345296004612,-2.009988715312762,-2.013562007420154,30.64984479639181,37.22606598231413,3186.000000000001,0.0005117183080980731,1.7710130422682329,88.55065211341164
B0006,40,3.5285670144988353,2.3948058223938364,3.983796753351085,1.5889909309572485,-2.0103659935482248,-2.0146073733834746,30.88698832890135,37.58677381866743,3166.157,0.0005018673840107261,1.7604712448170945,88.02356224085473
B0006,41,3.5299668999501383,2.4418858444380294,3.9841592269799904,1.542273382541961,-2.010547199061378,-2.0156412315711094,31.473522091279126,38.11673088112879,3147.672,0.0004899727107976819,1.7502913788006589,87.51456894003294
B0006,42,3.526651927088547,2.391848815367812,3.9828328411334986,1.5909840257656866,-2.0104948286665496,-2.014135597110891,31.639147938362598,38.340431886092745,3128.329,0.0005085731154765648,1.7394925037732578,86.97462518866288
B0006,43,3.5216927490023755,2.3166154227865463,3.9589113893923984,1.642295966605852,-2.010307648822031,-2.013918427729744,31.37564243631947,38.29230099733406,3152.4680000000008,0.0005209556343175733,1.7546766553637203,87.73383276818602
B0006,44,3.5279832014227877,2.4110989960643794,3.988917009848188,1.5778180137838085,-2.0100581710707286,-2.0164764928559697,31.25224685241088,37.99034476962567,3176.750000000001,0.0004966767966581594,1.7659390941842177,88.29695470921088
B0006,45,3.520390242406786,2.4510125175432287,3.980725662570405,1.5297131450271761,-2.0097702357222604,-2.014424639912736,30.923344837387265,37.89882240244169,3119.328,0.0004903982989371994,1.7337887419624838,86.68943709812419
B0006,46,3.5164433730741482,2.47121618608246,3.977710339100143,1.506494153017683,-2.01009390679116,-2.013684034338365,30.891954681463535,37.82277216637584,3082.125,0.000488784248860018,1.713325912040734,85.6662956020367
B0006,47,3.5131398197920896,2.470968641396993,3.9781533756564618,1.5071847342594689,-2.010145899349492,-2.015243276008703,30.923177333312225,38.065368726791895,3062.562,0.0004921319908819704,1.7024077813673466,85.12038906836733
B0006,48,3.540875621401287,2.4288023941361625,3.978622764478904,1.5498203703427413,-2.010156601233121,-2.014822027548639,33.601038069853914,39.788440481350335,3279.984000000001,0.0004725085153899351,1.8237194617818304,91.18597308909152
B0006,49,3.5394675367037376,2.3551430866643166,3.990811947771633,1.6356688611073165,-2.0104531724663706,-2.014147642384201,32.79294969881213,39.05344151440918,3251.797,0.0005030046036414071,1.8081284050314708,90.40642025157354
B0006,50,3.5314063568329375,2.365933525789291,3.987023576688703,1.6210900508994124,-2.0096454242945097,-2.013545732341586,32.09497612902721,38.59715004637951,3194.969,0.0005073883505284127,1.7757610945034283,88.78805472517142
B0006,51,3.523605045659098,2.3481961394586457,3.9803014080292174,1.6321052685705717,-2.0099853422583407,-2.0143501433980724,31.782637944465325,38.517006516480606,3138.515,0.0005200246831927112,1.7447409841836798,87.237049209184
B0006,52,3.521335980367696,2.46945948630322,3.98193385838118,1.51247437207796,-2.0100038632369364,-2.013955993405398,31.532837609782487,38.25803594640088,3110.719,0.0004862137570375081,1.729207034132373,86.46035170661865
B0006,53,3.5172008540425703,2.4666715880697576,3.978056589367583,1.5113850012978256,-2.0100930766841842,-2.0143598768040447,31.614017725330253,38.45028379947994,3072.812,0.0004918572959549187,1.7081086552553244,85.40543276276622
B0006,54,3.5149374253961922,2.448293126278513,3.978819928250352,1.5305268019718388,-2.0103347256286415,-2.0146981664689427,31.95386475124824,38.84395391055543,3053.64,0.0005012138961933427,1.6975954237461768,84.87977118730883
B0006,55,3.5104254617916353,2.4745215382882586,3.976879026294988,1.5023574880067292,-2.0101759785163194,-2.0150505202774576,31.75623371944612,38.720068389869496,3026.016,0.0004964803517254136,1.6820634524029463,84.10317262014732
B0006,56,3.5061554002397757,2.469127855241356,3.9765658992034254,1.5074380439620696,-2.010133410445285,-2.016431910751689,31.69216579913071,38.74827601131975,3007.125,0.0005012887871179513,1.6714768322295086,83.57384161147543
B0006,57,3.500529203673838,2.4177173347922416,3.974715241559932,1.5569979067676902,-2.01015967104199,-2.013961242413253,31.62428773914788,38.81442137442769,2987.953,0.0005210918333613983,1.6607591387047655,83.03795693523827
B0006,58,3.4970274154739944,2.3775131079338427,3.972827020995034,1.595313913061191,-2.0106527706251756,-2.01427897654196,31.84282435438342,39.124426055678896,2969.938,0.0005371539449851112,1.6511210150380693,82.55605075190347
B0006,59,3.497251961564714,2.443723814618984,3.973644946139869,1.5299211315208847,-2.010372623355288,-2.0170700253976435,32.167604220818994,39.40975004818685,2950.703,0.0005184937730164251,1.640134925619093,82.00674628095464
B0006,60,3.4926673107059396,2.4324278256917147,3.971543002822824,1.5391151771311091,-2.0102336375175884,-2.0153270924031044,32.06865377635039,39.25512186308611,2931.25,0.0005250712757803357,1.629199941616544,81.4599970808272
B0006,61,3.4891485283369343,2.494085641889116,3.9669449735570814,1.4728593316679652,-2.0102779908466437,-2.0264444143525524,31.982475411409176,39.288652657322494,2894.859,0.0005087844802347766,1.6088496302961666,80.44248151480832
B0006,62,3.481623854995107,2.382347172890769,3.966018292221285,1.583671119330516,-2.0102265884974515,-2.014269976996697,31.83028826489601,39.372842161748814,2885.281,0.0005488793359574045,1.6035244898969248,80.17622449484624
B0006,63,3.481449662967079,2.40666829798778,3.9668235683287727,1.5601552703409927,-2.010942982140522,-2.0248983473305704,32.12779526077226,39.67635132515977,2876.141,0.0005424474218548369,1.5989712144027983,79.94856072013991
B0006,64,3.476628822097605,2.4204142690378765,3.964730941882832,1.5443166728449556,-2.00985247417201,-2.0134062122749032,31.799888177608164,38.93177716759214,2857.282,0.0005404845138999075,1.5876273123575604,79.38136561787802
B0006,65,3.479395314599721,2.45078452455252,3.971528720010777,1.5207441954582568,-2.0102434144057857,-2.0148989416231133,32.00225049427798,39.13862867708836,2848.483999999994,0.0005338784404119033,1.5829719744686166,79.14859872343084
B0006,66,3.4703238760421344,2.393032881923072,3.960835481272217,1.567802599349145,-2.0101583451569445,-2.014097659688176,31.901784163327836,39.15706707232394,2820.156,0.000555927615120988,1.5671376367135632,78.35688183567817
B0006,67,3.4669435030539173,2.3938995980718403,3.961289821386495,1.5673902233146548,-2.010144930212995,-2.01648199199959,31.803112606600706,39.11556064707116,2809.875,0.0005578149288899524,1.5613446139713882,78.06723069856942
B0006,68,3.46485279164774,2.4373294683003053,3.9591692934076974,1.5218398251073921,-2.010243470224071,-2.014359351341952,31.838103678309206,39.14308307998525,2791.547,0.0005451600224203254,1.551171189279042,77.55855946395211
B0006,69,3.4608450215436997,2.3705330061374523,3.9583521274219935,1.5878191212845412,-2.010414080292543,-2.016181081460114,31.940932801035625,39.32481375803602,2781.969,0.000570753707638202,1.5406741606295171,77.03370803147585
B0006,70,3.4561777205641384,2.3512948512607617,3.9525654402740105,1.6012705890132488,-2.0104044466185886,-2.0224281819207026,31.971384887118646,39.404095106828855,2754.437999999997,0.0005813420338425663,1.5253138744624433,76.26569372312217
B0006,71,3.4568756216617897,2.436845595522602,3.956891004024519,1.5200454085019173,-2.0103032608232483,-2.015670909853089,31.977659424691005,39.36098826834716,2753.813,0.0005519784417104274,1.5301570318067428,76.50785159033714
B0006,72,3.4530114086522086,2.39030487147494,3.9559799579451314,1.5656750864701912,-2.010376418792882,-2.0154336980599203,31.9899548422334,39.46368399504757,2743.922,0.0005705975193428206,1.5246566834474091,76.23283417237046
B0006,73,3.4527116212401148,2.4892160721496315,3.9541566853028094,1.464940613153178,-2.0103634669441814,-2.014176241235146,32.00781741809387,39.40688897787013,2725.781,0.0005374388526272573,1.5145492986655429,75.72746493327715
B0006,74,3.4490532396435087,2.450611393803655,3.9532418101788127,1.5026304163751578,-2.010258670641377,-2.0151247064734266,32.027842948585295,39.48981342708976,2716.671,0.0005531146084215416,1.5093915046020818,75.46957523010408
B0006,75,3.445096087598192,2.4111946043456745,3.952172301261247,1.5409776969155726,-2.0103361100244115,-2.0150071612077523,32.001864110747164,39.53908941159524,2706.875,0.0005692829173550949,1.5039974333050703,75.19987166525351
B0006,76,3.4432897062788985,2.4609139768640715,3.95046399071074,1.4895500138466686,-2.0102278254091104,-2.0158858292130217,31.961239961920153,39.47674280023015,2688.313,0.0005540835512258686,1.4935201918040188,74.67600959020095
B0006,77,3.4368208212601563,2.378420264362521,3.949083537994502,1.5706632736319812,-2.0099371711669947,-2.0170367841185635,32.06652273108815,39.83577350818906,2687.562,0.0005844193635837913,1.4876323024497422,74.3816151224871
B0006,78,3.4526879356792577,2.3844697219937414,3.962610822304803,1.5781411003110617,-2.0102016276382755,-2.015207980747731,32.65735970528237,40.41893857831922,2763.594,0.0005710466516829396,1.5302876214401704,76.51438107200852
B0006,79,3.442324368110613,2.448639661640692,3.950853856570953,1.5022141949302608,-2.0100009844526796,-2.013340550431054,32.149732921594214,40.02451449021777,2707.625,0.0005548088065852032,1.5040760088360112,75.20380044180057
B0006,80,3.433972223180654,2.3628697572170783,3.948113129095922,1.585243371878844,-2.010122623771648,-2.0143052426244057,31.945509879822428,39.981672504646006,2689.297,0.0005894638531478093,1.4887593608730894,74.43796804365446
B0006,81,3.4342462004929435,2.479712742728869,3.94511890453728,1.4654061618084109,-2.0103054975157244,-2.01522796444188,32.056014703964856,40.04269485531106,2660.906,0.0005507169970710769,1.4782779285546637,73.91389642773318
B0006,82,3.4351097404774253,2.460990256984241,3.94743102700367,1.486440770019429,-2.0110073559151314,-2.0164424024266667,32.54859928986182,40.54426493664023,2660.250000000001,0.0005587598045369527,1.478459982215684,73.9229991107842
B0006,83,3.4356226039011704,2.4794507375590507,3.9483506728977726,1.468899935338722,-2.0104436347826597,-2.0141732645976056,32.81532757137751,40.682207796265736,2651.656,0.0005539556923442264,1.4732148448999731,73.66074224499866
B0006,84,3.4304262814510613,2.4215139899217166,3.946329537459453,1.5248155475377363,-2.0105146151638,-2.014533312293864,32.73922761955548,40.66534809610314,2641.375,0.0005772809796177129,1.4675164935067897,73.37582467533949
B0006,85,3.4246050213290173,2.392798962354417,3.94260162626904,1.549802663914623,-2.010326178916901,-2.0150807231044525,32.51917433163355,40.49312057833763,2622.578,0.0005909462612416573,1.4516292657521337,72.58146328760668
B0006,86,3.4208541814060727,2.410475236770924,3.942077906535892,1.5316026697649678,-2.0102263321819067,-2.0151017082510445,32.29907326512507,40.3268416534286,2613.797,0.0005859684856034986,1.4519237720967175,72.59618860483587
B0006,87,3.4236905782800613,2.4915333699239977,3.942395449743597,1.4508620798195992,-2.010664656469824,-2.015773418279684,32.572232310160715,40.62933622858269,2604.687,0.0005570197416501865,1.4471484694777743,72.35742347388872
B0006,88,3.423547300818036,2.444861994529003,3.94355005706877,1.4986880625397667,-2.0105822832420115,-2.016566183590645,32.89960990738229,40.95841357216972,2604.344000000001,0.0005754570296933763,1.4468538105659885,72.34269052829943
B0006,89,3.4234184418436837,2.484075539808225,3.943468176305597,1.459392636497372,-2.0104692346018993,-2.0181440576354017,32.94564250413099,40.97534748042028,2595.125,0.0005623592838485129,1.4416741930284678,72.08370965142339
